file,session_id,max_same_tool_count,max_same_tool,total_tool_calls_in_session,distinct_tools_in_session,has_tool_availability_language,has_action_validity_constraint,has_direct_tool_permission_language,has_explicit_permission_language,has_explicit_permission_language_near_tool_context,tool_counts_json
db-00000-of-00001-916a87c4725da8c0.parquet,db_306,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_307,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_308,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_309,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_310,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_311,1,operation,2,2,False,True,False,True,True,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_312,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_313,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_314,6,operation,6,1,False,True,False,False,False,"{""operation"":6}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_315,5,operation,6,2,False,True,False,False,False,"{""operation"":5,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_316,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_317,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_318,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_319,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_320,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_321,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_322,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_323,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_324,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_325,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_326,6,operation,6,1,False,True,False,False,False,"{""operation"":6}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_327,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_328,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_329,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_330,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_331,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_332,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_333,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_334,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_335,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_336,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_337,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_338,2,operation,3,2,False,True,False,False,False,"{""operation"":2,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_339,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_340,2,operation,3,2,False,True,False,False,False,"{""operation"":2,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_341,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_342,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_343,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_344,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_345,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_346,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_347,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_348,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_349,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_350,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_351,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_352,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_353,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_354,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_355,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_356,1,answer,1,1,False,True,False,False,False,"{""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_357,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_358,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_359,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_360,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_361,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_362,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_363,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_364,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_365,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_366,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_367,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_368,1,operation,1,1,False,True,False,False,False,"{""operation"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_369,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_370,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_371,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_372,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_373,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_374,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_375,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_376,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_377,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_378,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_379,1,operation,2,2,False,True,False,True,True,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_380,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_381,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_382,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_383,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_384,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_385,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_386,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_387,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_388,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_389,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_390,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_391,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_392,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_393,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_394,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_395,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_396,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_397,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_398,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_399,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_400,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_401,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_402,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_403,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_404,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_405,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_406,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_407,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_408,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_409,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_410,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_411,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_412,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_413,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_414,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_415,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_416,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_417,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_418,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_419,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_420,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_421,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_422,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_423,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_424,3,operation,4,2,False,True,False,False,False,"{""operation"":3,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_425,2,operation,2,1,False,True,False,False,False,"{""operation"":2}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_426,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_427,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_428,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_429,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_430,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_431,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_432,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_433,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_434,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_435,6,operation,6,1,False,True,False,False,False,"{""operation"":6}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_436,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_437,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_438,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_439,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_440,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_441,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_442,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_443,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_444,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_445,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_446,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_447,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
db-00000-of-00001-916a87c4725da8c0.parquet,db_448,1,operation,2,2,False,True,False,False,False,"{""operation"":1,""answer"":1}"
